RecID,Filename,Duration,Keywords,SampleRate,BitDepth,Channels
410,CK_Foley-106.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
411,CK_Foley-107.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
412,CK_Foley-108.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
413,CK_Foley-109.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
414,CK_Foley-11.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
415,CK_Foley-110.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
416,CK_Foley-111.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
417,CK_Foley-112.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
418,CK_Foley-113.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
419,CK_Foley-114.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
420,CK_Foley-115.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
421,CK_Foley-116.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
422,CK_Foley-117.wav,00:01.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
423,CK_Foley-118.wav,00:01.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
424,CK_Foley-119.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
425,CK_Foley-12.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
426,CK_Foley-120.wav,00:03.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
427,CK_Foley-121.wav,00:01.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
428,CK_Foley-122.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
429,CK_Foley-123.wav,00:01.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
430,CK_Foley-124.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
431,CK_Foley-125.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
432,CK_Foley-126.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
433,CK_Foley-127.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
434,CK_Foley-128.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
435,CK_Foley-129.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
436,CK_Foley-13.wav,00:01.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
437,CK_Foley-130.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
438,CK_Foley-131.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
439,CK_Foley-132.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
440,CK_Foley-133.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
441,CK_Foley-134.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
442,CK_Foley-135.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
443,CK_Foley-136.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
444,CK_Foley-137.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
445,CK_Foley-138.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
446,CK_Foley-139.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
447,CK_Foley-14.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
448,CK_Foley-140.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
449,CK_Foley-141.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
450,CK_Foley-142.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
451,CK_Foley-143.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
452,CK_Foley-144.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
453,CK_Foley-145.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
454,CK_Foley-146.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
455,CK_Foley-147.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
456,CK_Foley-148.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
457,CK_Foley-149.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
458,CK_Foley-15.wav,00:01.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
459,CK_Foley-150.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
460,CK_Foley-151.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
461,CK_Foley-152.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
462,CK_Foley-153.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
463,CK_Foley-154.wav,00:01.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
464,CK_Foley-155.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
465,CK_Foley-156.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
466,CK_Foley-157.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
467,CK_Foley-158.wav,00:02.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
468,CK_Foley-159.wav,00:01.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
469,CK_Foley-16.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
470,CK_Foley-160.wav,00:16.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
471,CK_Foley-161.wav,00:00.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
472,CK_Foley-162.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
473,CK_Foley-163.wav,00:06.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
474,CK_Foley-164.wav,00:05.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
475,CK_Foley-165.wav,00:02.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
476,CK_Foley-166.wav,00:02.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
477,CK_Foley-167.wav,00:03.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
478,CK_Foley-168.wav,00:02.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
479,CK_Foley-169.wav,00:02.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
480,CK_Foley-17.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
481,CK_Foley-170.wav,00:02.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
482,CK_Foley-171.wav,00:06.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
483,CK_Foley-172.wav,00:03.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
484,CK_Foley-173.wav,00:04.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
485,CK_Foley-174.wav,00:03.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
486,CK_Foley-175.wav,00:01.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
487,CK_Foley-176.wav,00:01.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
488,CK_Foley-177.wav,00:01.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
489,CK_Foley-178.wav,00:02.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
490,CK_Foley-179.wav,00:02.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
491,CK_Foley-18.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
492,CK_Foley-180.wav,00:03.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
493,CK_Foley-181.wav,00:04.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
494,CK_Foley-182.wav,00:01.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
495,CK_Foley-183.wav,00:03.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
496,CK_Foley-184.wav,00:01.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
497,CK_Foley-185.wav,00:02.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
498,CK_Foley-186.wav,00:01.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
499,CK_Foley-187.wav,00:02.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
500,CK_Foley-188.wav,00:02.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
501,CK_Foley-189.wav,00:03.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
502,CK_Foley-19.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
503,CK_Foley-190.wav,00:02.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
504,CK_Foley-191.wav,00:02.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
505,CK_Foley-192.wav,00:02.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
506,CK_Foley-193.wav,00:02.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
507,CK_Foley-194.wav,00:02.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
508,CK_Foley-195.wav,00:02.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
509,CK_Foley-196.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
510,CK_Foley-197.wav,00:01.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
511,CK_Foley-198.wav,00:03.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
512,CK_Foley-199.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
513,CK_Foley-20.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
514,CK_Foley-200.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
515,CK_Foley-21.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
516,CK_Foley-22.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
517,CK_Foley-23.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
518,CK_Foley-24.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
519,CK_Foley-25.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
520,CK_Foley-26.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
521,CK_Foley-27.wav,00:03.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
522,CK_Foley-28.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
523,CK_Foley-29.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
524,CK_Foley-30.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
525,CK_Foley-31.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
526,CK_Foley-32.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
527,CK_Foley-33.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
528,CK_Foley-34.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
529,CK_Foley-35.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
530,CK_Foley-36.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
531,CK_Foley-37.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
532,CK_Foley-38.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
533,CK_Foley-39.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
534,CK_Foley-40.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
535,CK_Foley-41.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
536,CK_Foley-42.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
537,CK_Foley-43.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
538,CK_Foley-44.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
539,CK_Foley-45.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
540,CK_Foley-46.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
541,CK_Foley-47.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
542,CK_Foley-48.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
543,CK_Foley-49.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
544,CK_Foley-50.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
545,CK_Foley-51.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
546,CK_Foley-52.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
547,CK_Foley-53.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
548,CK_Foley-54.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
549,CK_Foley-55.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
550,CK_Foley-56.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
551,CK_Foley-57.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
552,CK_Foley-58.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
553,CK_Foley-59.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
554,CK_Foley-60.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
555,CK_Foley-61.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
556,CK_Foley-62.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
557,CK_Foley-63.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
558,CK_Foley-64.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
559,CK_Foley-65.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
560,CK_Foley-66.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
561,CK_Foley-67.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
562,CK_Foley-68.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
563,CK_Foley-69.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
564,CK_Foley-70.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
565,CK_Foley-71.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
566,CK_Foley-72.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
567,CK_Foley-73.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
568,CK_Foley-74.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
569,CK_Foley-75.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
570,CK_Foley-76.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
571,CK_Foley-77.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
572,CK_Foley-78.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
573,CK_Foley-79.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
574,CK_Foley-80.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
575,CK_Foley-81.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
576,CK_Foley-82.wav,00:00.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
577,CK_Foley-83.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
578,CK_Foley-84.wav,00:00.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
579,CK_Foley-85.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
580,CK_Foley-86.wav,00:01.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
581,CK_Foley-87.wav,00:00.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
582,CK_Foley-88.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
583,CK_Foley-89.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
584,CK_Foley-90.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
585,CK_Foley-91.wav,00:01.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
586,CK_Foley-92.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
587,CK_Foley-93.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
588,CK_Foley-94.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
589,CK_Foley-95.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
590,CK_Foley-96.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
591,CK_Foley-97.wav,00:00.8,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
592,CK_Foley-98.wav,00:00.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
593,CK_Foley-99.wav,00:00.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click",48000,24,2
594,CK_Foley_Heavy-01.wav,00:06.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
595,CK_Foley_Heavy-02.wav,00:03.9,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
596,CK_Foley_Heavy-03.wav,00:10.6,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
597,CK_Foley_Heavy-04.wav,00:05.5,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
598,CK_Foley_Heavy-05.wav,00:10.3,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
599,CK_Foley_Heavy-06.wav,00:11.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
600,CK_Foley_Heavy-07.wav,00:05.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
601,CK_Foley_Heavy-08.wav,00:12.2,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
602,CK_Foley_Heavy-09.wav,00:22.7,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
603,CK_Foley_Heavy-10.wav,00:24.1,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
604,CK_Foley_Heavy-11.wav,00:08.4,"sci-fi, futuristic, weapon, gun, foley, trigger, bolt, cock, action, mechanic, click, heavy",48000,24,2
605,CK_Foley_Ratchet-01.wav,00:01.5,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
606,CK_Foley_Ratchet-02.wav,00:01.0,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
607,CK_Foley_Ratchet-03.wav,00:00.7,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
608,CK_Foley_Ratchet-04.wav,00:01.2,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
609,CK_Foley_Ratchet-05.wav,00:01.8,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
610,CK_Foley_Ratchet-06.wav,00:01.8,"sci-fi, futuristic, weapon, gun, foley, mechanic, ratchet, click",48000,24,1
